53.555,36.359,55.188,73.656,108.56,17.312,20.875,103.34,23.938,22.078,15.664,27.297,119.53,45.945,34.992,108.59,71.938,94.203,76.391,25.016,63.266,28.484,26,69.594,53,90.312,130.39,116.59,102.29,109.78
144.56,98.062,74.938,90.641,33.719,22.734,80.688,49.828,38.719,13.691,26.766,22.172,64.938,95.625,24.938,77.469,119.33,116.78,42.859,89.359,36.516,41.109,57.297,72.359,112.89,19.094,62.812,56.141,27.219,114.59
65.406,37.719,72.977,75.828,87.188,20.891,69.125,103.36,65.109,16.891,33.875,22.133,29.828,89,26.438,74.484,123.81,137.91,26.562,97.344,52.672,31.672,112.42,109.33,101.64,42.469,77.672,87.047,22.734,117.89
36.094,101.05,31.242,26.125,121.69,99.031,33.125,67.969,132.17,43.672,31.156,24.875,40.828,135.28,30.148,75.594,136.56,52.969,45.281,135.62,39.359,122.66,87.891,27.922,57.672,108.91,38.5,35.344,56.031,142.22
59.219,26.172,39.359,97.375,19.688,73.875,94.391,96.484,28.141,27.969,16.867,60.75,27.922,23.312,28.203,73.141,85.984,44.156,52.609,39.969,38.469,35.312,59.031,60.344,96.812,33.969,17.359,43.891,47.953,74.547
137.3,50.234,31.398,95.766,43.594,90.375,55.859,86.828,36.578,21.594,31.281,30.734,32.812,76.25,44.203,93.5,130.5,109.03,59.438,57.016,73.531,49.195,89.312,116.03,70.484,41.375,65.109,70.547,28.656,58.312
72.766,126.84,50.828,38.047,103.34,115.81,55.812,78.984,117.14,31.719,38.156,79.445,69.086,171.75,39.312,39.391,121.28,84.281,46.188,117.34,58.281,137,87.375,78.438,106.81,121.4,56.453,66.516,101.56,176.97
12.672,45.016,16.812,18.82,20.617,28.594,30.305,17.828,25.719,22.844,32.078,31.25,16.473,17.867,18.172,15.836,12.938,28.172,34.078,22.953,15.281,27.75,13.684,33.383,17.422,30.828,33.25,17.617,27.859,31.641
50.5,163.7,99.672,64.297,127.44,72.656,89.609,56.484,54.234,26.613,43.469,27.062,30.414,64.875,111.69,57.344,126.88,108.47,53.188,114.2,91.797,129.25,110.11,42.477,64.578,75.891,68.844,113.79,89.406,186.31
56.047,128.72,47.688,55.375,110.91,103.59,65.094,61.172,58.812,29.734,32.078,47.461,37.172,66.188,73.547,89.359,41.344,68.25,58.047,90.047,82.281,88.656,76.266,43.156,64.141,71.688,61.984,99.336,99.109,90.812
47.781,61.719,42.609,27.328,27.852,16.766,24.891,16.078,40.953,13.352,32.188,11.266,50.203,13.719,34.094,44.938,46.375,51.172,18.656,28.891,30.625,34.531,17.906,14.047,44.625,23.625,37.438,15.875,57.375,32.281
99.625,28.164,50.914,57.5,132,111.98,37.047,26.906,41.062,28.859,24.594,12.219,128.38,100.25,49.523,92.734,138.69,92.219,29.781,112.03,55.203,51.078,51.375,130.66,68.016,93.75,45.328,26.656,57.578,39.984
75.875,204.19,104.03,61.758,217.67,111.19,80.406,31.266,78.469,44.891,42.055,39.094,59.852,75.156,89.891,87.141,57.016,114.88,127.03,156.27,80.781,115.44,122.66,64.469,84.016,114.94,87.781,118.98,106,122.23
66.594,165.33,100.92,42.938,173.56,65.797,60.547,32.219,31.703,44.703,41.188,32.797,59.734,72.406,112.08,73.828,58.172,128.52,97.766,155,43.656,162.78,117.7,50.281,68.594,138.95,51.844,117.1,89.266,172.67
52.562,171,134.05,86.922,119.81,150.81,69.453,32.031,93.078,56.922,46.953,37.766,30.703,61.094,39.453,97.219,60.578,75.469,106.8,140.83,55.922,76.375,78.281,106.72,74.469,86.125,100.34,124.31,97.844,147.73
46.344,242.7,145.61,57.391,103.98,77.969,58.328,43.766,54.547,43.406,36.25,31.172,58.367,60,52.297,92.391,60.109,84.562,130.55,148.86,48.844,137.39,118.03,109.72,98.844,104.59,141.52,102.77,104.14,182.23
40.016,34.586,26.656,28.031,17.93,14.75,40.422,19.766,18.609,22.875,25.016,44.875,44.391,35.906,35.312,47.875,13.797,34.641,21.594,39.297,19.156,18.43,12.672,31.531,31.047,43.656,14.547,52.969,22.352,32.531
31.711,50.562,45.859,53.375,35.562,23.562,25.812,16.781,20.047,18.656,49.734,10.422,43.406,20.109,49.844,31.203,37.406,24,19.234,21.234,18.5,33.828,29.547,19.328,44.531,25.297,36.391,25.844,44.375,25.109
18.391,34.078,17.922,33.477,30.336,16.148,21.844,13.07,37.328,30.609,21.375,41.969,11.945,30.844,12.727,32,14.984,14.531,12.953,43.672,14.18,28.859,14.875,28.141,28.812,46.688,22.703,34.938,22.828,32.82
29.328,39.578,23.359,24.328,19.359,37.125,26.281,16.156,33.312,24.078,46.141,35.391,14.828,40.156,23.055,17.734,17.039,26.516,15.203,32.594,15.305,34.156,15.652,50.75,16.734,39.703,18.766,36.297,17.891,45.703
77.07,37.469,61.641,46.188,26.734,40.875,35.562,17.375,21,20.32,46.172,12.547,54.797,16.703,43.859,26.656,46.047,62.438,39.578,42.359,38.297,51.766,35.328,39.609,38.781,23.25,40.406,27.375,40.938,35.047
31,21.641,20.156,43.383,51.953,26.406,50.75,33.93,17.234,33.789,16.641,51.359,25.062,62.094,42.422,49.438,12.328,18.297,21.469,46.734,16.469,18.469,21.641,20.078,42.023,23.703,20.281,48.312,24.5,49.266
62.133,25.25,62.141,32.156,24.266,39.234,24.719,18.281,20.922,23.945,71.531,12.281,49.156,31.328,42.578,68.781,41.453,33.453,17.656,63.195,28.406,37.062,38.797,19.75,54.156,46.844,53.984,46.219,70.156,24.266
37.422,67.062,45.938,19.859,22.703,54.594,29.234,18.477,36.312,16.984,45.719,42.844,33.562,19.359,57.359,36.531,45.078,48.859,33.953,44.656,35.172,59.328,17.984,22.125,25.094,27.633,72.891,55.281,36.109,27.641
118.27,26.828,103.16,97.234,42.953,115.19,59.578,41.359,54.266,32.516,28.219,20.5,140.58,119.12,58.477,69.5,121.55,121.39,19.594,69.562,49.969,39.172,97.109,132.41,61.828,76.406,51.484,40.141,53.375,52.578
26.453,78.297,33.422,93.906,21.156,90.781,40.109,104.7,22.984,30.172,64.219,71.211,19.438,37.031,94.812,42.781,82.234,75.5,48.422,99.359,54.766,31.852,60.141,107.06,56.906,48.656,108.3,121.86,32.469,131.44
22.703,56.156,24.391,21.258,21.484,28.844,31.672,24.25,55.859,36.812,49.188,22.203,55.891,43.062,55.625,29.688,11.953,55.516,34.078,77.82,33.391,41.484,11.695,18.547,55.102,21.406,34.875,44.984,26.953,51.094
38.594,39.328,32.188,22.5,18.766,19,41.562,15.016,32.656,17.562,25.25,45.305,19.625,26.562,29,38.344,51.094,46.172,27.125,22.766,30.906,45.875,16.938,21.094,32.531,34.922,38.359,56.312,39.281,20.406
98.922,26.5,88.438,101.55,37.641,120.14,58.453,34.422,42.469,35.609,26.984,21.625,112.28,91.828,54.242,62.797,97.172,102.81,17.938,54.328,93.828,32.547,99.25,122,51.969,43.766,30.188,45.141,49.531,49.578
98.75,25.297,46.328,118.83,49.438,128.16,98.469,53.641,70.266,44.484,41.547,23.633,113.56,203.55,67.562,67.938,96.047,174.89,22.375,87.672,93.609,47.531,128.8,170.23,154.33,50.125,127.55,53.844,131.91,84.359
18.297,75,38.5,58.219,18.531,59.312,30.438,136.95,28.039,68.297,63.859,68.117,21.258,78.547,78.453,32.016,90.688,83.422,25.281,115.25,27.688,24.602,113.16,97.609,63.531,46.656,123.91,89.422,33.125,134.13
42.469,35.359,51.031,170.69,88.156,99.906,187.61,93.391,81.609,53.281,38.531,23.297,49.406,238.66,117.97,204,163.77,183.95,23.453,103.52,43.031,52.234,143.92,113.84,263.28,102.39,84.547,44.406,214.41,97.547
85.203,30.984,86.422,142.86,182.56,70.875,207.42,140.67,123.45,84.156,39.562,33.914,23.562,200.91,135.23,146.39,108.98,75.203,40.094,107.41,60.031,70.766,120.86,171.14,346.23,101.39,65.891,44.047,184.97,96.156
69.391,25.688,38.312,62.281,128.08,52.984,125.94,167.66,57.375,78.75,44.016,35.828,34.703,116.28,110.86,166.12,96.156,121.62,38.297,114.36,41.188,75.266,158.11,159.98,228.42,97.312,61.031,40.469,64.969,65.141
24.586,57.125,63.234,45.938,20.859,115.75,134.22,179.25,20.828,27.938,86.781,25.672,28.297,21.688,59.094,101.73,94.844,48.531,41.469,50.406,32.602,96.859,102.7,134.08,117.45,37.219,96.219,92.219,56.859,86.656
38.086,32.711,17.781,61.719,41.977,19.656,55.266,19.867,45.094,39.523,27.141,42.453,38.5,18.484,17.75,37.328,39.156,42.453,39.406,49.391,23.672,29.828,35.641,11.625,67.406,47.609,11.734,49.531,29,63.094
71.781,27.156,19.727,48.891,48.438,13.469,47.703,34.594,50.188,41.812,36.656,29.547,22.031,20.234,20.406,45.938,40.703,36.641,34.094,51.859,34.484,35.422,37.812,13.734,56.984,53.391,10.148,32.312,29.016,59.281
34.562,40.531,40.977,16.406,17.758,17.688,38.789,21.188,28.469,21.672,44.562,22.023,30.234,18.062,38.562,51.672,43.141,51.125,58.422,54.562,25.922,15.844,26.406,50.555,16.266,28.969,36.312,64.875,23.125,51.922
175.95,41.516,50.531,35.297,43.828,188.34,104.77,168.28,207.78,65.703,84.641,23.344,123.27,77.75,172.61,86.508,221.02,138.91,46.219,62.953,202.78,37.059,63.047,149.77,52.516,49.469,50.531,87.641,83.188,34.266
38.953,39.625,85.656,171.08,81.25,163.25,190.11,140.22,76.766,71.844,26.172,21.531,30.781,264.86,88.344,113.77,159.89,207.27,19.516,140.34,49.766,47.328,119.19,98.328,274.55,156.17,91.922,38.891,144.17,91.703
79.656,31.156,74.344,174.34,156.19,129.3,180.38,166.75,104.38,63.938,36.703,27.125,23.875,223.33,86.781,157.78,107.03,86.859,33.172,76.422,47.281,53.172,136.38,86.516,297.95,150.14,65.125,58.875,168.73,70.859
90.953,33.828,34.141,53.875,181.77,79.328,134.41,147.09,119.05,61.5,34.766,31.969,30.641,127.56,107.78,177.62,90.969,99.625,76.172,120.88,26.625,65.484,124.64,101.75,148.12,109.66,51.719,35.5,66.297,64
41.602,21.016,43.039,22.969,43.766,17.133,37.672,23.195,52.562,25.312,23.688,27.641,22.734,27.359,17.172,61.625,24.621,36.562,37.719,33.047,52.25,35.312,40.062,36.367,41.438,53.672,17.828,43.156,40.516,58.078
49.953,24.906,22.344,30.797,49.359,54.469,55.859,29.258,49.047,35.633,26.367,32.422,35.219,15.297,25.75,33.844,23.258,42.141,38.781,46.375,41.234,28.422,41.031,14.656,36.172,33.062,12.422,58.297,30.992,57.984
46.078,38.562,55.922,156.53,75.391,145.22,109.11,139.31,73.875,50.875,26.219,21.922,87.656,182.2,50.562,94.984,63.188,237.08,19.453,109.62,72.906,39.891,103.88,132.23,201.53,152.83,104.42,39.016,118.08,88.875
46.453,34.797,45.688,224,174.64,142.47,143.59,181.14,62.953,56.625,54.953,22.25,27.25,177.7,110.81,183.22,123.3,109.94,26.156,70.953,55.406,48.828,131.05,88.328,193.91,177.39,138.42,68.062,90.047,55.125
132.88,64.328,43.984,63.203,165.33,137.33,133.41,158.72,152.16,52.438,39.562,26.484,31.719,166.11,98.578,217.56,103.2,61.578,108.77,94.062,24.578,53.484,112.38,85.539,178.84,108.8,63.516,79.156,62.984,74.969
58.609,24.438,31.344,33.109,41.367,32.141,54.625,43.773,44.156,26.375,29.734,51,20.125,22.562,31.688,48.125,24.93,41.391,26.625,28.938,55.344,33.344,43.953,27.086,61.219,65.969,16.219,52.203,41.211,67.531
41.875,28.984,35.453,15.572,12.109,24.078,30.391,39.836,39.125,22.078,41.273,48.719,22.016,26.648,51.375,49.406,31.656,35.891,71.719,47.516,23.016,12.141,15.797,32.312,18.438,19.719,32.812,45.938,29.109,47.844
128.02,41.492,49.578,33.844,73.75,128.03,105.2,185.12,203.36,153.7,77.531,17.172,46.766,132.59,78.062,58.953,195.8,96.172,24.188,131.02,86.938,40,66.328,135.12,79.984,58.609,90.797,57.141,86.75,46.031
150.17,44.316,65.625,93.523,139.08,68.062,76.891,118.89,101.3,130.36,36.297,31.281,123.22,103.8,54.867,105.38,167.27,210.25,36.078,57.07,58.875,44.641,65.016,153.17,67.359,57.75,171.88,106.84,83.109,63
86.234,52.777,76.984,92.719,116.81,96.891,67.734,103.88,75,103.55,41.547,42.641,100.53,122.05,92.906,111.45,41.844,198.56,35.953,68.406,52.734,37.703,48.68,150.11,68.734,124.78,58.352,99.109,70.578,44.188
52,47.672,88.375,98.312,72.562,103.92,80.766,127.89,84.312,56.641,30.469,28.641,87.328,148.45,109.28,112.78,37.492,198.33,24.812,60.859,86.891,42.375,57.141,152.56,89.375,175.11,82.891,99.078,65,67.891
46.219,55.5,64.703,195.09,45.094,106.66,124.64,145.97,53.094,45.297,46.648,25.062,96.312,122.47,93,118.66,39.617,160.84,15.438,141.73,90.469,38.672,80.781,118,188.97,188.27,81.547,100.31,120.75,76
41.953,40.953,58.984,191.09,96.391,184.56,147.11,124.58,56.938,72.234,43.969,23.82,73.016,184.12,59.031,130.42,46.094,103.31,20.859,152.27,78.406,28.312,72.578,116.25,213.28,202.92,131.66,123.14,96.031,42.984
55.25,107.84,43.5,183.16,141.56,87.828,152.16,155.73,69.609,52.984,70.234,29.922,26.859,167.09,136.06,134.64,194.36,53.719,26.422,88.5,56.766,42.016,101.38,87.766,119.92,164.95,168.27,79.531,76.547,104.78
122.27,83.844,52,64.031,105.64,192.47,148.42,188.53,94.891,95.656,49.25,44.594,45.188,90.938,177.86,227.22,121.19,39.438,76.781,53.359,50.188,32.086,123.97,92.203,141.27,120.67,109.56,121.5,54.375,114.95
77.609,38.797,39.516,57.25,96.859,183.73,180.48,186.81,113.66,71.75,28.625,33.844,38.047,79.609,105.58,185.03,94.094,94.453,35.062,31.734,40.656,27.156,96.828,172.73,95.625,88.016,143.67,73.406,23.641,80.422
112.91,34.926,77.016,71.109,129.77,150.89,135.94,122.12,142.56,134.55,34.375,22.312,123.14,156.11,84.469,93.344,140.56,211.36,38,67.984,49.969,32.25,60.094,238.06,71.922,88.766,52.805,102.14,73.219,135.28
114.34,63.93,77.344,150.02,51.484,93.375,92.047,118.8,39.859,52.422,42.734,23.906,109.69,183.03,104.88,94.328,46.031,174.72,31.469,80.078,103.77,40.688,61.734,155.08,64.156,230.94,150.36,106.53,72.203,62.469
38.719,56.047,77.562,181.56,45.562,58.453,118.17,137.31,39.531,55.109,39.391,26.773,93.453,198.42,75.828,137.47,58.25,118.83,17.5,87.5,113.69,37.875,48.406,208.53,163.31,202.11,132.95,90.859,86.172,62.484
53.125,44,105.16,208.97,81.734,125.89,150.56,127.25,74.453,54.812,46.391,28.656,131.2,173.2,57.516,148.73,65.016,52.781,23.75,127.58,95.781,38.844,76.656,200.91,156.8,126.83,96,104.19,65.016,53.375
105.34,127.51,90.953,153.86,141.94,188.81,180.66,134.88,91.922,42.094,93.125,34.969,45.016,206.39,134.7,146.36,208.81,47.078,67.422,101.5,60.672,53.984,65.203,125.52,98.922,113.23,122.34,97.562,87.422,159.58
104.66,76.445,80.766,60.531,101.42,90.234,177.34,174.89,67.734,98.719,44.508,59.57,48.5,116.22,143.41,165.73,162.58,39.102,59.875,139.17,54.234,37.594,121.58,149.42,74.656,119.64,99.594,94.891,80.703,149.53
22.242,40.984,38.992,33.812,51.414,34.391,36.672,33.047,31.453,32.219,33.922,55.984,22.984,18.844,49.75,50,24.016,46.375,50.562,46.43,55.219,27.422,21.016,34.039,36.016,36.422,18.625,45.766,42.891,47.203
15.406,51.797,36.211,41.281,59.211,38.969,36.469,25.109,26.766,21.188,39.484,58.906,18.297,30.781,28.625,25.953,29.641,35.477,52.047,50.109,33.828,17.766,24.375,52.531,58.766,57.312,39.734,69.859,34.422,28.156
46.5,31.812,37.203,20.203,14.117,18.156,48.922,34,40.75,22.5,37.969,48.172,31.312,28.609,46.797,28.188,34.922,56.75,21.609,45.891,18.891,29.109,26.391,24.062,21.094,12.125,28.969,21.875,29.422,20.016
99.438,53.219,47.969,70.922,97.938,105.97,152.94,119.98,127.86,156.75,46.422,21.188,62.984,112.36,65.625,41.375,144.09,164.97,22.062,35.766,33.344,44.844,64.398,137.78,75.656,78.891,62.672,83.203,39.812,47.422
115.03,40.5,92.641,90.016,114.91,155.91,88.625,100.41,164.75,114,33.625,32.328,106.67,187.44,114.56,88.484,110.44,247.11,58.234,57.109,41.875,46.453,47.062,237.05,87.922,137.03,50.609,92.812,74.469,74.703
151.86,56.172,75.266,131.19,58.984,129.53,80.719,145.5,50.953,78.062,31.172,45.75,157.06,193.06,142.95,129.16,91.406,240.41,36.094,98.547,60.875,67.469,72.781,129.05,69.531,177.78,156.36,71.25,70.734,54.359
137.72,79.367,67.609,161.77,43.781,61.344,105.52,137.25,61.141,41.656,33.828,29.625,140.91,182.91,96.031,100.75,88.688,170.83,55.812,124.41,73.766,48.922,63.172,178.95,63.266,224.69,196.88,97,92.438,47.312
