0.043382482,-1.925874953,-0.589427315,-1.236890218,-0.423827554,3.534105147,2.039800025,2.040090839
0.063675137,-1.925874953,-0.588615628,-1.236890218,-0.509699226,3.229710827,1.840029859,1.60605356
0.083967792,-1.925874953,-0.589427315,-1.236890218,-0.463055594,3.02466919,2.153301884,1.950273005
0.063675137,-1.905204628,-0.589427315,-1.236890218,-0.385828132,3.073078279,1.427131298,1.11476975
0.083967792,-1.905204628,-0.588615628,-1.236890218,-0.533306257,2.716473109,2.076168882,2.209239534
0.023089827,-1.884534303,-0.581310451,-1.236890218,-0.342958115,3.299283051,2.223367951,2.083889371
0.043382482,-1.884534303,-0.588615628,-1.236890218,-0.275471844,3.553874304,2.069015765,1.262080868
0.083967792,-1.884534303,-0.586180569,-1.236890218,-0.580081527,2.881722981,2.180707799,2.054895976
-0.017495483,-1.863863978,-0.589427315,-1.236890218,-0.325625815,2.968276404,1.617076701,1.483911177
0.002797172,-1.863863978,-0.570758529,-1.236890218,-0.678897575,2.729145645,1.80762538,1.320067656
0.023089827,-1.863863978,-0.52449241,-1.236890218,-0.605926399,3.060152292,2.264735371,1.724618036
0.043382482,-1.863863978,-0.566700098,-1.203417006,-0.572753694,3.115911451,2.029716716,1.201626557
0.063675137,-1.863863978,-0.582122138,-1.236890218,-0.610182685,2.90035161,1.815640318,1.122665824
0.083967792,-1.863863978,-0.586992256,-1.236890218,-0.798292986,2.220089864,1.598461362,0.706271334
-0.037788138,-1.843193653,-0.581310451,-1.236890218,-0.412857744,2.848520937,1.559937952,0.906140689
-0.017495483,-1.843193653,-0.578875393,-1.203417006,-0.746515484,2.431214318,1.73178511,1.3167365
0.002797172,-1.843193653,-0.537479391,-1.189551946,-0.735106881,2.763614944,1.983609279,1.455411287
0.023089827,-1.843193653,-0.50907037,-1.169943794,-0.659810106,2.893128264,1.654048833,0.563155005
0.043382482,-1.843193653,-0.542349509,-1.169943794,-0.746339967,2.595577113,1.793922422,0.970543037
0.063675137,-1.843193653,-0.574005275,-1.236890218,-0.688375491,2.500786542,1.75246882,0.4737073
0.083967792,-1.843193653,-0.586992256,-1.236890218,-0.55796639,2.893381715,1.971543782,0.963510596
0.104260447,-1.843193653,-0.586180569,-1.236890218,-0.60009046,2.065991824,1.295186464,0.479752731
-0.058080793,-1.822523328,-0.585368883,-1.236890218,-0.293418453,2.216541554,1.039570281,1.022237642
-0.037788138,-1.822523328,-0.569135157,-1.236890218,-0.728568874,2.390282026,1.605183568,1.055672577
-0.017495483,-1.822523328,-0.564265039,-1.203417006,-0.71672148,2.338704804,1.559334678,0.715277792
0.002797172,-1.822523328,-0.564265039,-1.189551946,-0.805840216,2.267611875,1.27596785,0.168844846
0.023089827,-1.822523328,-0.514752174,-1.169943794,-0.624706714,3.11375712,2.087717286,1.134880062
0.043382482,-1.822523328,-0.513940488,-1.169943794,-0.698467716,2.917586259,2.161058275,1.486502076
0.063675137,-1.822523328,-0.558583235,-1.236890218,-0.68262731,2.235423633,1.735232395,1.076276393
0.083967792,-1.822523328,-0.588615628,-1.236890218,-0.579379459,2.755757971,2.439771267,1.928928932
0.104260447,-1.822523328,-0.591050687,-1.236890218,-0.606496829,2.062190063,1.726700364,1.141418998
0.124553102,-1.822523328,-0.591050687,-1.203417006,-0.538396249,1.874129625,1.264764174,0.783504801
-0.200129377,-1.801853003,-0.582122138,-1.236890218,-0.639976689,2.503321049,1.159191071,0.069773801
-0.179836722,-1.801853003,-0.576440334,-1.236890218,-0.808648487,2.3286935,1.568900893,0.908114707
-0.058080793,-1.801853003,-0.575628647,-1.236890218,-0.698511595,1.889209943,0.703373811,-0.069024362
-0.037788138,-1.801853003,-0.548031313,-1.203417006,-0.86213728,1.691391653,1.036467725,0.878504432
-0.017495483,-1.801853003,-0.542349509,-1.189551946,-0.805533061,2.567190632,2.185275452,2.030961004
0.002797172,-1.801853003,-0.525304096,-1.162041839,-0.818214161,2.508263339,2.053416801,1.684274036
0.023089827,-1.801853003,-0.469297741,-1.142213675,-0.62145965,2.728765469,1.824947987,1.290457381
0.043382482,-1.801853003,-0.517187233,-1.162041839,-0.717028634,2.408023577,1.620868715,0.951789863
0.063675137,-1.801853003,-0.589427315,-1.203417006,-0.797898073,1.916962798,1.386194788,1.027296063
0.083967792,-1.801853003,-0.591050687,-1.203417006,-0.617115605,2.365824031,2.202167148,1.879208346
0.104260447,-1.801853003,-0.591050687,-1.203417006,-0.628041536,2.039252772,1.464103429,0.747602342
