17.812,6.7188,27.172,42.984,54.281,8.1875,41.828,56.484,15.938,13.312,5.3438,13.109,64.672,50.047,51.625,39.125,32,49.875,17.984,11.312,37.703,16.344,9.0781,59.5,54.875,35.953,43.172,54.672,15.031,26.828,49.258
67.781,14.656,21.672,34.5,53.797,11.016,65.219,83.312,15.578,21.578,7.1094,18.375,57.781,45.688,30.625,73.469,60.406,40.469,49.359,13.383,71.172,28.75,37.891,45.266,46.469,58,46.391,50.266,20.922,13.969,55.203
80.906,64.547,60.922,71.688,24.484,16.797,57.766,34.719,25.453,10.789,22.562,15.078,60.328,85.406,14.781,56.469,67.484,74.281,39.383,63.531,29.641,26.391,43.266,48.359,78.062,12.156,46.531,37.391,17.781,75,27.062
43.266,21.969,60.461,46.234,71.891,13.391,51.375,67.281,55.125,9.8125,22.766,13.164,17.891,72.562,19.141,41.219,102.53,72.688,20.688,61.609,38.578,20.062,72.75,78.828,70.531,34.125,65.609,53.766,14.062,89.328,56.047
34.453,93.188,45.797,21.125,55.703,49.609,75.422,43.531,74.906,20.438,45.688,25.797,36.727,73.312,24.562,35.922,65.562,53.203,27.312,78.688,55.344,93.141,102.52,19.016,90.578,83.656,47.078,28.734,47.844,96.578,64.391
46.891,72.594,38.312,31.281,60.273,75.688,48.25,47.875,46.312,28.594,24.828,38.781,26.266,44.391,49.078,68.172,31.844,49.312,39.594,67.953,49.219,56.453,44.078,35.156,43.312,41.688,55.875,71.297,73.297,53.094,48.672
52.703,104.3,56.156,58.094,54.836,41.594,40.25,33.891,39.906,19.023,24.438,22.219,43.656,58.219,74.859,82.125,68.531,63.703,34.766,81.859,44.219,99.188,62.547,24.375,49.406,63.672,33.422,78.109,62.344,111.25,70.875
28,35.438,26.797,16.969,19.734,13.562,18.922,14.891,33.094,11.672,27.25,10.695,32.531,9.9844,25.812,31.469,27.328,47.312,12.469,28.344,27.578,32.438,14.625,9.3438,31.188,15.75,29.734,15.438,38.656,26.734,35.375
48.062,30.641,19.5,30.484,31.398,11.609,17.859,14.703,22,8.8906,21.25,7.0312,25.234,8.3438,28.188,19.781,24.25,32.266,9.9688,31.031,30.203,28.547,11.375,10.812,34.547,20.172,36.312,13.047,29.984,20.938,27.891
48.969,104.33,81.672,64.984,104.78,81.688,65.844,26.219,63.641,53.906,42.016,30.391,28.469,42.5,28.766,60.453,50.984,61.391,69.641,85.969,31.141,68,43.234,67.031,46.562,69.781,59.688,67.297,66.984,98.984,54.141
