94.219,59.25,38.875,36.219,92.984,101.11,92.078,137.22,124.91,45.484,30.875,19.094,25.609,136.44,87.375,119.44,80.25,49.938,82.562,81.938,22.359,39.109,95.047,63.047,101.48,64.875,55.125,70.219,45.781,49,47.328
42.703,89.609,39.672,116.03,112.56,71.359,88.344,129.56,46.078,33.281,63.312,29.688,23.891,123.7,110.72,84.344,115.88,40.625,21.25,62.391,43.141,35.25,84.438,65.969,63.812,111.44,125.52,63.938,56.328,65.906,38.469
87.188,21.898,52.297,52,101.27,116.61,100.67,85.25,122.83,97.391,29.375,20.859,74.984,117.34,62.625,51.266,70.922,130.08,21.141,59.516,44.312,24.906,47.375,135.2,55.969,65.625,51.5,80.25,62.578,99.203,34.375
64.469,86.773,73.281,102.48,105.58,124.62,117.17,114.94,54.094,33.328,86.422,34.219,25.266,147.16,111.45,86.812,151.66,39.047,50.938,82.047,47.734,47.141,50.359,89.531,58.219,81.266,80.469,91.453,69.75,93.453,42.062
85.469,61.875,72.078,39.609,75.797,75.875,107.36,153.69,56.344,82.438,34.969,36.227,44.297,97.812,109.3,97.797,93.328,25.859,40.875,103.72,39.531,33.172,91.219,108.2,60.5,96.266,73.031,86.422,65.953,111.56,53.328
73.203,36.703,101.67,75.953,81.875,70.828,134.44,120,29.797,46.703,66.93,33.312,88.156,148.45,91.609,93.312,111.16,49.109,90.016,44.062,74.172,35.594,85.406,106.69,81.844,83.469,80.938,93.031,52.688,77.406,33.594
115.33,59.781,75.047,104.05,42.219,92.312,62.234,109.02,32.859,38.469,23.859,18.188,89.219,85.719,81.844,87.984,62.828,96,20.844,47.281,39.75,52.156,34.391,84.312,71.016,90.781,108.77,72.062,76.797,34.688,42.922
38.312,45.469,36,62.562,88.797,73.922,55.844,68.797,102.41,70.953,26.734,22.812,46.391,85.594,71.203,29.531,90.562,119.91,47.375,71.047,60.797,33.328,76.938,92.281,50.188,92.562,70.625,48.703,31.562,44.234,26.875
61.516,60.445,112.97,97.062,50.578,87.672,72.453,125.75,48.484,37.781,23.344,17.469,105.25,78.406,74.375,106.5,68.344,112.17,17.641,50.453,25,61.586,64.656,85.547,47.094,101.64,92.203,68.203,79.969,39.188,52.578
34.25,37.453,100.81,96.922,42.688,67.016,90.469,128.38,32.031,31.625,28.141,20.484,91.359,67.219,82.172,99.453,56.781,69.859,23.578,69.75,31.469,55.953,80.031,66.797,52.219,79.375,89.547,41.984,99.406,30.375,67.125
118.09,33.812,30.094,90.781,36.953,79.531,43.5,84.266,118.91,30.797,29.469,62.641,88.406,76.953,78.594,53.172,94.688,112.09,21.188,52.625,70.609,71.391,93.469,123.81,55.016,119.23,55.031,70.406,33.938,38.75,15.641
33.797,40.891,111.44,113.69,82.391,58.531,91.859,123.19,59.891,26.5,43.242,24.844,92.859,64.531,112.89,118.41,76.438,85.359,35.984,92.977,30.234,44.867,105.4,56.375,73.5,86.641,69.25,38.047,65.875,35.797,69.625
26.125,36.719,38.594,115.03,35.523,97.953,42.234,117.36,107.72,20.609,27.234,33.828,93.547,70.109,78.031,79.594,72.688,101.38,15.656,59.016,57.234,69.359,75.844,113.75,62.516,116.5,43.438,83.969,51.375,37.344,37.422
22.859,51.359,118.5,83.281,53.75,80.156,74.875,114.27,77.953,15.5,23.125,71.484,101.72,59.984,68.484,105.25,53.172,89.422,21.562,61.484,24,58.18,61.344,48.922,47.125,82.641,104.97,52.562,43.312,22.938,29.016
24.906,50.75,127.11,106.05,117.62,103.39,89.312,107.81,83.062,18.055,45.062,41.484,88.516,70.406,92.469,143.25,105.33,74.938,24.219,53.797,35.938,59.008,54.406,38.938,57.859,98.109,87.125,51.297,41.594,37.266,59.922
51.984,39.812,99.969,119.83,88.016,60.266,146.25,97.75,41.062,49.25,43.766,52.438,103.11,116.62,65.656,125.33,79.578,76.016,20.844,90.688,98.516,79.453,63.625,70.828,64.094,96.609,130.81,72.312,53.844,44.656,39.062
43.453,58.781,27.031,138.47,88.844,94.531,128.02,77.031,41.531,21.25,39.062,40.406,88.719,125.73,89.156,113.11,119.44,66.844,16.781,115.08,86.375,35.578,109.27,94.875,67.25,79.984,159.25,56.359,53,31.094,46.125
49.859,37.547,122.73,94.891,59.625,77.766,89.234,98.484,52.984,17.867,38.016,57.656,124.27,92.406,73.312,122.23,64.078,85.109,30.688,67.125,45.234,77.5,82.906,38.438,63.375,108.23,105.06,67.188,29.219,65.172,54.984
44.109,66.203,88.031,122.64,89.109,62.688,132.8,92.75,21.484,57.859,43.938,53.891,129.97,152.8,82.547,144.69,75.719,59.812,41.766,82.188,94.969,69.297,81.172,94.125,62.266,102.33,143.56,50.281,69.188,32,48.344
42.703,73.75,19.734,125.48,70.203,87.125,132.5,92,25.5,19.672,24.109,53.516,120.3,121.59,76.594,66.625,69.594,68.672,15.812,77.531,53.594,41.469,98.297,102.25,64.328,118.44,117.41,90.969,34.641,50.938,39.25
84.781,83.719,43.125,114.19,133.19,30.469,111.52,117.73,25.703,65.125,35.641,67.109,96.531,142.42,68.062,88.469,127.48,54.391,43.328,102.5,55.703,98.844,72.969,54.594,51.922,97.406,119.94,53.406,93.969,25.875,43.469
44.203,106.65,57.172,31.594,101.08,90.703,117.42,63.672,51.578,16.281,28.625,17.406,153.23,97.344,86.906,58.641,51.562,112.2,23,127.42,56.391,24.359,107.56,150.72,81.266,72.828,90.281,93.828,146.05,131.33,16.969
44.656,134.2,106.19,68.797,102.98,95.141,95.969,109.8,39.891,25.969,22.609,46.734,141.59,163.36,80.703,30.234,59.492,114.44,26.703,118.08,62.922,19.203,111.58,168.84,72.344,60.578,141.69,73.188,154.55,49.484,19.297
37.344,72.281,68.375,90.391,104.95,119.92,67.062,157.55,25.516,41.406,21.609,59.438,136.77,164.12,143.17,29.125,83.188,165.36,40.672,57.656,63.734,43.25,76.281,181.34,85.359,60.031,130.69,102.56,130.75,55.062,22.547
17.312,46,31.312,111.34,80.391,54.609,69.453,67.891,34.938,23.656,28.922,18.375,40.875,40.656,53.547,43.172,97.797,55.547,22.945,83.047,36.188,82.078,67.172,99.844,75.609,81.812,54.438,43.469,69.906,65.406,59.812
29.281,82,45.016,75.781,47.688,52.438,82.594,92.703,78.859,27.281,64.594,16.094,62.328,58.219,42.453,72.938,54.562,50.688,44.281,97.344,47.094,32.172,82.172,133.19,68.078,97.781,48.797,38.641,75.766,84.188,89.656
47.359,120.8,41.094,105.56,103.45,51.156,78.578,111.8,81.25,56.062,39.719,85.312,73.266,103.91,43.516,75.125,62.266,109.59,64.797,141.03,26.906,100.41,43.625,82.922,68.547,100.11,77.422,40.344,134,75.422,53.141
33.938,151.88,45.016,86.828,134.97,66.141,109.38,126.47,111.25,68.312,53.469,75.812,95.844,119.16,52.312,55.562,88.547,83.891,48.938,106.58,38.109,44.211,102.86,95.844,66.281,120.5,131.86,38.547,127.8,40.625,57.484
20.688,124.84,55.781,70.188,85.969,78.297,102.41,131.5,78.469,62.312,32.328,50.844,81.484,125.38,49.5,62.188,69.141,104.06,40.07,120.61,56.219,27.953,165.42,140.81,71.922,95.062,131.31,26.391,136.31,100.5,43.391
22.656,110.47,29.844,107.39,123.2,41.672,67.484,119.48,46.891,111.72,44.891,40.969,66.188,201.36,94.156,66.141,59.203,125.23,77.117,120.94,131.77,40.188,157.44,112.89,70.734,105.09,139.69,37.156,136.09,25.094,85.125
27.391,84.719,51.828,111.88,119.41,85.266,88.766,78.469,18.844,106.69,42.734,47.297,64.906,90.906,75.203,124.2,66.734,172.81,42.617,142.23,48.438,28.172,108.14,142.59,64.812,56.688,125.97,57.172,89.422,37.969,99.438
25.922,79.453,23.219,47.016,79.703,121.56,93.531,69.625,17.281,62,25.188,24.156,47.562,106.22,108.08,50.219,46.281,132.56,50.062,106.08,82.906,59.5,112.52,90.062,80.203,124.28,164.53,98.047,41.891,105.59,87
48.188,103.62,33.141,51,71.594,49.547,74.938,101.5,45.25,26.031,26.344,71.141,45.078,43.969,32.094,59.672,82.266,121.84,66.641,99.578,33.688,66.969,67.484,50.969,54.422,81.062,55.031,37.828,89.375,84.688,91.484
