96.391,122.13,88.75,144.11,137.91,179.41,147.89,130.06,70.688,39.078,92.766,34.859,39.531,198.58,131.31,126.33,193.28,44.172,63.469,95.953,58.016,49.328,61.422,117.64,87.844,105.77,110.34,97.125,81.906,123.95,59.391
96.609,73.078,79.094,55.062,93.938,87.109,162.06,166.88,62.781,95.875,42.953,57.07,47.984,112.91,135.39,128.45,132.83,34.57,54.969,131.31,47.281,35.625,118.06,139.3,65.469,113.92,91.516,94.016,76.078,142.44,56.656
111.3,43.641,113.77,160.88,57.078,40.766,103.58,122.08,52.547,45.188,29.422,24.438,121.2,167.25,70.656,128.05,72.625,74.031,41.25,113.39,74.469,53.477,52.156,113.86,94.438,143.58,126.41,76.141,141.92,41.312,76.578
53.984,47.359,161.7,163.47,75.047,80.656,135.55,119.89,56.75,60.781,42.727,33.312,127.67,129.91,70.555,157.02,69.156,51.531,35.828,103.25,124.19,51.82,82.078,105.44,152.56,103.45,93.516,76.391,93.906,53.219,52.312
101.72,54.203,118.64,104.58,124.28,101.11,166.89,134.27,41.094,56.312,77.039,33.367,119.78,192.44,109.88,144.47,140.5,57.031,104.22,64.156,85.766,40.125,99,167.14,101.16,101.09,124,97.016,65.422,92.984,46.484
150.5,75.008,91,142.06,57.062,121.14,99.891,155.59,34.906,45.75,25.391,26.234,137.34,127.97,94.219,110.48,88.531,132.12,25.406,68.297,47.781,61.75,53.016,117.06,80.562,128.39,142.67,85.484,91.172,43.375,69.656
72.109,74.156,131.48,143.8,71.547,103.3,112.31,163.16,51.664,45.75,25.125,25.156,169.17,116.88,84.492,143.73,89.047,161.19,24.203,65.406,26.938,82.336,90.234,113.89,64,140.55,111.06,79.656,93.859,53.453,71.25
43.578,45.609,137.36,129.22,59.469,83.125,136.67,144.41,37.25,39.312,31,27.344,138.77,95.281,95.047,134.02,86.375,95.984,28.234,82.047,35.656,76.055,92.672,97.938,61.969,117.95,123.62,59.094,146.19,43.297,104.94
40.984,51.594,137.53,136.53,93.625,86,142.23,150.03,67.148,33.25,45.148,29.469,149.73,98.047,124.62,170.38,85.953,129.8,47.641,127.59,39.609,59.969,153.96,76.5,96.609,128.39,103.94,52.859,85.766,43.609,112.36
30.109,63.547,144.33,104.34,66.656,117.88,108.86,127.92,85.016,20.688,29.234,85.234,120.48,88.844,83.594,137.06,69.484,120.09,22.469,77.055,24.93,78.242,84.297,67.438,66.828,114.02,145.03,65.359,57.312,31.891,43.062
