32.234,18.547,55.555,38.781,59.375,9.5781,42.766,53.469,44.203,7.6562,22.703,9.1953,15.688,57.406,16.969,39.781,77.047,58.938,18.719,52.219,32.828,15.406,60.594,61.516,54.125,28.312,52.594,39.125,13.406,64.203,50.875
4.8594,26.516,13.016,14.781,17.406,20.781,21.109,16.906,15.5,22.062,22.891,13.062,21.195,11.812,20.953,8.4844,8.2969,15.391,20.109,8.0312,5.9062,15.141,6.332,6.9219,14.453,23.062,14.281,19.719,17.68,16.109,18.031
28.25,71.75,34.125,17.312,44.438,40.234,54.406,29.266,66.719,19.5,41.562,20.719,32.148,55.188,21.094,34.391,45.938,44.656,19.594,61.453,48.219,68.375,75.453,16.438,67.625,70.812,41.484,26.328,40.406,64.203,58.578
39.375,57.375,25.516,22.016,41.672,55.359,37.562,37.156,41.688,27.406,23.781,37.234,25.812,31.891,43.969,54.109,27.328,34.5,30.594,51.047,41.188,48.844,33.516,30.844,37.391,28.625,40.344,59.25,52.016,36.891,44.188
46.547,74.047,38,41.359,38.188,39.5,36.453,28.469,38.203,13.555,21.984,17.719,42.547,48.938,50.484,67.141,49.25,45.281,24.328,55.688,36.25,67.297,42.188,23.406,41.703,43.844,23.078,56.234,41.969,75.703,57.062
44.562,31.094,20.938,28.594,26.047,49.469,28.688,17.688,44.219,13.625,27.891,51.562,39.828,20.734,12.25,48.594,55.125,38.344,19.281,7.1562,35.141,38.266,48.062,25.562,78.141,46.797,39.125,17.672,49.75,48.625,37.531
10.828,62.359,77.469,51.781,45.094,45.234,30.641,11.172,51.422,25.781,43.312,11.5,18.18,37.109,18.031,10.984,80.375,92.031,33.469,71.469,58.758,59.344,67.422,26.672,62.25,22.898,12.695,40.516,62.359,57.375,43.953
50.359,23.719,49.188,19.672,41.891,48.844,30.906,11.219,47.25,24.312,14.844,6.7344,75.188,61.812,36.055,37.703,60.75,60.578,9.4375,54.031,20.875,28.984,32.281,51.297,45.172,43.484,44.641,14.984,36.797,24.984,44.484
18.578,36.906,31.039,22.812,19.984,8.5938,40.109,8.8594,28.016,14.875,22.094,41.062,24.688,13.969,18.828,34,29.641,49.531,27.906,27.078,31.125,22.516,23.625,20.406,11.031,36.391,31.547,35.578,36.953,19.609,33.531
51.625,17.578,33.016,46.578,22.516,63.594,49.109,35.969,42.031,28.281,25.906,22.68,75.797,75.562,42.094,35.844,80.562,72.594,16.406,35.062,51.094,24.75,75.703,79.016,58.938,25.875,82.25,33.188,81.906,52.422,38.266
42.109,30.891,28.781,24.312,40.289,38.125,29.656,22.172,14.375,26.016,24.688,27.062,34.125,7.1719,11.828,43.656,32.234,39.375,45.531,11.688,26.109,39,19.828,21.734,38,35.562,19.312,22.031,20.516,27.75,36.219
71.609,18.609,36.344,18.859,30.031,80.844,65.703,79.281,128.47,43.328,66.359,17.453,66.859,64.422,79.812,54.484,109.52,75.75,23.188,43.562,84.719,28.047,47.656,71.422,30.625,27.781,41.531,74.266,61.906,21.172,59.391
57.281,28.609,58.594,95.109,88.516,100.55,82.625,88.438,74.438,41.906,30.922,17.438,13.391,84.391,67.812,69.875,72.562,43.766,25.875,48.281,29.906,38.281,90.688,36.031,141.62,87.344,39.781,53.859,87.641,45.031,22.578
62.297,31.875,18.094,27.516,85.031,64.422,56.25,77.688,96.953,45.281,24.172,25.266,18.391,95.906,55.688,71.25,55.688,71.031,51.547,71.484,19.766,39.344,90.891,54.188,79.531,56.375,32.797,27.375,31.531,46.859,29.219
36.75,32.562,30.188,95,95.703,80.984,51.422,113.34,32.812,28.188,43.359,11.734,14.969,88.062,77.875,81.625,61.094,77.609,19.688,44.469,36.719,31.469,94.672,58.047,93.578,77.312,90.031,60.594,37.938,34.422,27.766
64.234,47.516,34.688,28.562,73.156,78.5,77.141,96.781,85.219,39.547,24.016,15.484,20.344,113.72,68.469,84.031,62.656,44.25,70.219,61.922,21.578,32.906,83.516,39.594,73.359,58.562,50.906,63.031,39.484,42.875,31.781
33.391,57.016,46.109,53.656,40.703,20.906,14.875,31.359,36.297,9.9297,20.156,25.688,21.133,39.625,36.281,26.836,45.844,47.703,40.438,27.297,30.938,35.375,47.984,18.734,27.062,32.75,44.688,26.891,53.078,44.297,34.844
33.375,47.25,34.188,52.641,23.875,35.547,33.016,43.469,31.25,19.938,36.164,66.859,34.141,32.109,45.797,30.609,40.938,44.812,46.062,42.031,46.75,44.297,30.828,33.984,52.75,64.859,55.172,39.328,54.75,50.172,33.312
22.156,23.062,57.219,28.453,29.875,34.141,17.5,36.141,45.328,16.961,51.5,41.047,11.969,23.594,23.266,58.516,41.344,22.656,28.719,19.406,43.516,30.094,22.047,46.844,36.812,45.734,39.656,18.953,50.125,32.641,37.359
83.328,21.688,33.938,17.703,58.703,76.797,39.656,88.594,83.359,78.562,39.547,10.188,32.422,98.922,60.172,27.359,96.734,66.609,12.109,55.766,76.547,22.641,37.172,93.094,33.594,34.656,87.906,41.75,58.594,30.219,45.578
64.266,16.164,38.391,33.625,79.219,86.141,72.703,69.547,86.797,74.75,27.156,16.047,50.906,78.625,50.828,42.891,57.125,93.812,16.266,56.891,37.844,17.141,39.422,89.359,44.297,50.062,50.984,50.203,51.719,72.766,31.734
72.156,54.219,57.359,29.969,58.406,62.406,86.375,117.5,43.844,64.219,26.906,33.914,40.484,89.812,82.016,71.922,60.812,25.172,33.344,76.25,35.953,31.641,72.156,82.984,54.234,80.234,64.312,72.484,59.5,98.016,45.312
61.438,65.039,46.516,40.219,49.25,29.422,23.016,69.008,84.703,12.094,48.234,63.625,36.188,35.469,21.719,21.531,25.828,58.203,36.938,39.234,34.875,23.781,32.344,47.531,56.734,58.969,56.906,24.82,30.531,49.781,72.266
16.805,21.141,34.375,22.125,30.125,32.406,33.188,27.219,24.875,24.969,25.75,46.938,19.312,15.391,41.312,33.125,18.234,27.266,34.875,31.656,47.766,19.875,17.297,21.828,32,30.906,15.875,27.609,35.156,40.203,41.156
67.125,39.188,35.406,78.984,23.75,38.609,48.469,82.906,38.578,28.156,21.781,17.953,69.5,82.609,61.844,65.25,37.297,82.562,35.469,58.344,46.625,30.734,44.312,93.359,36.891,90.875,85.344,62.797,59.969,27.469,54.406
31.422,33.922,99.438,100.69,57,48.641,79.828,90.469,45.734,33.688,35.352,30.766,68.875,68.531,52.5,71.312,37.688,40.344,29.781,67.562,89.156,35.453,60.062,63.688,87.75,63.812,59.781,57.859,42.688,34.109,33.844
55.172,45.531,72.031,25.797,92.766,59.891,92.328,101.31,27.125,46.375,23.172,40.781,51.125,92.719,89.141,76.094,85.078,40.594,37.297,70.172,48.688,29.312,96.562,109.84,39.672,44.594,86.203,38.828,49.594,69.469,26.75
45.188,22.781,27.531,23.477,37.844,42.984,43.141,36.422,16.125,8.3906,8.1719,36.016,26.359,12.672,43.953,44.484,21.203,14.5,34.719,24.906,28.453,38.031,50.734,17.594,49.422,23.328,10.438,16.203,37.359,32.828,16.156
23.344,11.57,14.766,21.906,37.828,27.609,35.484,37.531,10.656,18.906,16.914,37.141,30.844,29.422,37.891,30.281,29.375,27.469,24.297,20.531,27.641,15.672,30.547,11.453,40.922,33.828,10.203,18.469,15.594,29.094,27.781
